,,date,stake,price,profit,p_bet,bet_side
at opening price|15.0,5256,2019-08-10,1.6876284198134712,3.6,-1.6876284198134712,0.30215463273063903,b
at opening price|15.0,5258,2019-08-10,3.0,1.434782608695652,1.3043478260869563,0.7323917467303023,a
at opening price|15.0,5259,2019-08-10,3.0,3.2,-3.0,0.43091692463948283,b
at opening price|15.0,5261,2019-08-10,3.0,1.8333333333333335,2.5000000000000004,0.5732299853314797,a
at opening price|15.0,5265,2019-08-17,2.661400912106204,2.45,-2.661400912106204,0.4396655618167673,b
at opening price|15.0,5268,2019-08-17,3.0,2.35,-3.0,0.47865410971229144,a
at opening price|15.0,5270,2019-08-17,3.0,1.1333333333333333,-3.0,0.9108330188050603,a
at opening price|15.0,5271,2019-08-17,3.0,2.65,4.949999999999999,0.4276046376202462,a
at opening price|15.0,5272,2019-08-17,3.0,3.25,-3.0,0.3626734859561929,a
at opening price|15.0,5273,2019-08-17,3.0,1.526315789473684,-3.0,0.6848675890771759,a
at opening price|15.0,5274,2019-08-17,3.0,2.0,-3.0,0.536599495978057,a
at opening price|15.0,5281,2019-08-31,3.0,2.7,-3.0,0.4110376004165738,a
at opening price|15.0,5287,2019-09-07,2.5273554265372233,3.5,-2.5273554265372233,0.32181936323624605,b
at opening price|15.0,5288,2019-09-07,2.6099328744159442,2.45,-2.6099328744159442,0.4390563483094132,b
at opening price|15.0,5290,2019-09-07,3.0,1.434782608695652,1.3043478260869563,0.7186175647652059,a
at opening price|15.0,5296,2019-09-07,3.0,1.3636363636363638,1.0909090909090913,0.7945018713883579,a
at opening price|15.0,5299,2019-09-07,3.0,1.4166666666666667,1.2500000000000002,0.7372348652649271,a
at opening price|15.0,5303,2019-09-14,3.0,1.5405405405405406,-3.0,0.7219543467577105,a
at opening price|15.0,5304,2019-09-14,1.866020247528696,2.35,-1.866020247528696,0.446971296460968,a
at opening price|15.0,5312,2019-09-21,3.0,1.4651162790697674,1.3953488372093021,0.7743569685283778,a
at opening price|15.0,5313,2019-09-21,3.0,1.434782608695652,-3.0,0.7164632814902503,a
at opening price|15.0,5315,2019-09-21,3.0,1.3773584905660377,1.132075471698113,0.7722769688402719,a
at opening price|15.0,5316,2019-09-21,1.91983147018065,2.1,2.111814617198715,0.49630299635427344,b
at opening price|15.0,5317,2019-09-21,1.2061233058706342,1.8333333333333335,1.0051027548921954,0.5564193027806421,b
at opening price|15.0,5318,2019-09-21,3.0,1.4081632653061225,1.2244897959183674,0.76201131882435,a
at opening price|15.0,5319,2019-09-21,3.0,1.8333333333333335,-3.0,0.6027518194380542,a
at opening price|15.0,5323,2019-09-21,3.0,1.606060606060606,0.0,0.6469192759561361,a
at opening price|15.0,5326,2019-09-28,3.0,1.263157894736842,-3.0,0.8221373398213302,a
at opening price|15.0,5327,2019-09-28,3.0,1.5555555555555556,-3.0,0.6984018746144994,a
at opening price|15.0,5328,2019-09-28,3.0,1.5882352941176472,1.7647058823529416,0.7400144591221498,b
at opening price|15.0,5329,2019-09-28,1.572239966319813,2.7,2.6728079427436824,0.3901689477240272,b
at opening price|15.0,5331,2019-09-28,3.0,1.5405405405405406,-3.0,0.6785493014891363,b
at opening price|15.0,5332,2019-09-28,3.0,1.4761904761904763,-3.0,0.7296776000455938,a
at opening price|15.0,5333,2019-09-28,2.950737197254505,2.0,2.950737197254505,0.529507371972545,a
at opening price|15.0,5334,2019-09-28,3.0,1.9090909090909092,2.7272727272727275,0.5543772059574772,b
at opening price|15.0,5335,2019-09-28,1.7527258560995789,3.8,-1.7527258560995789,0.2889875389319938,b
at opening price|15.0,5336,2019-09-28,3.0,1.4761904761904763,-3.0,0.7628472861183049,a
at opening price|15.0,5339,2019-10-05,1.8951257343423824,3.2,-1.8951257343423824,0.33855797884720773,b
at opening price|15.0,5340,2019-10-05,3.0,1.9523809523809523,-3.0,0.6012642338547975,b
at opening price|15.0,5341,2019-10-05,3.0,1.5128205128205128,-3.0,0.738426539225002,b
at opening price|15.0,5342,2019-10-05,3.0,1.3773584905660377,1.132075471698113,0.7748361718980381,a
at opening price|15.0,5343,2019-10-05,1.035829876185608,2.3,-1.035829876185608,0.44649198990470695,a
at opening price|15.0,5345,2019-10-05,3.0,1.3773584905660377,-3.0,0.7793575731627592,a
at opening price|15.0,5347,2019-10-05,3.0,2.6,4.800000000000001,0.49319504350019516,b
at opening price|15.0,5348,2019-10-12,0.8307955346110337,2.7,-0.8307955346110337,0.3808322400654722,b
at opening price|15.0,5350,2019-10-12,3.0,1.434782608695652,1.3043478260869563,0.7426658898938293,a
at opening price|15.0,5354,2019-10-12,3.0,2.5,-3.0,0.46347634118327363,b
at opening price|15.0,5357,2019-10-12,3.0,1.606060606060606,-3.0,0.6941920070561243,b
at opening price|15.0,5358,2019-10-12,2.4048093585961587,2.75,4.208416377543278,0.39424302820031476,b
at opening price|15.0,5359,2019-10-12,3.0,2.35,-3.0,0.4711950326043315,b
at opening price|15.0,5361,2019-10-12,3.0,1.2857142857142856,0.8571428571428568,0.8218002352190329,a
at opening price|15.0,5362,2019-10-18,1.9397037890231486,2.9,3.685437199143982,0.3702443944768551,b
at opening price|15.0,5363,2019-10-18,3.0,1.434782608695652,-3.0,0.7177925437676085,b
at opening price|15.0,5366,2019-10-18,3.0,2.3,3.8999999999999995,0.48204328847750877,b
at opening price|15.0,5368,2019-10-18,3.0,2.05,-3.0,0.5395109128499701,b
at opening price|15.0,5369,2019-10-18,3.0,1.7407407407407407,2.2222222222222223,0.639341575661999,b
at opening price|15.0,5371,2019-10-18,3.0,1.6451612903225805,-3.0,0.7363111708579124,b
at opening price|15.0,5372,2019-10-18,3.0,1.2222222222222223,0.0,0.8659202593289834,a
at opening price|15.0,5373,2019-10-18,3.0,1.9090909090909092,2.7272727272727275,0.556132383209832,a
at opening price|15.0,5374,2019-10-18,3.0,2.45,-3.0,0.4529354486879199,b
at opening price|15.0,5375,2019-10-26,3.0,1.606060606060606,-3.0,0.6502751381964014,b
at opening price|15.0,5376,2019-10-26,3.0,2.1,3.3000000000000003,0.5212985149233724,a
at opening price|15.0,5377,2019-10-26,3.0,1.4081632653061225,1.2244897959183674,0.7397212936151385,b
at opening price|15.0,5379,2019-10-26,1.9184094243164747,2.45,-1.9184094243164747,0.4308709686959909,a
at opening price|15.0,5380,2019-10-26,3.0,2.65,-3.0,0.41500810929116394,b
at opening price|15.0,5383,2019-10-26,3.0,1.5128205128205128,1.5384615384615383,0.7530210326263015,b
at opening price|15.0,5385,2019-10-26,1.4811175870678372,2.25,1.8513969838347966,0.46090130652297595,a
at opening price|15.0,5386,2019-11-02,2.4320696921586205,2.25,-2.4320696921586205,0.47146744102398463,a
at opening price|15.0,5390,2019-11-02,3.0,1.4081632653061225,1.2244897959183674,0.7673790905855383,b
at opening price|15.0,5391,2019-11-02,3.0,1.5405405405405406,1.6216216216216217,0.6821923398489032,a
at opening price|15.0,5392,2019-11-02,3.0,2.55,4.6499999999999995,0.512582756015056,a
at opening price|15.0,5397,2019-11-02,3.0,1.9090909090909092,2.7272727272727275,0.6328306364860341,a
at opening price|15.0,5398,2019-11-09,0.6730526181295547,2.7,1.1441894508202433,0.37884584778385366,b
at opening price|15.0,5399,2019-11-09,3.0,2.4,4.199999999999999,0.5006080045633292,b
at opening price|15.0,5401,2019-11-09,0.9897721150575554,2.75,1.732101201350722,0.3762334632825507,b
at opening price|15.0,5403,2019-11-09,3.0,1.4761904761904763,1.4285714285714288,0.7403648988898517,a
at opening price|15.0,5404,2019-11-09,3.0,1.5714285714285714,1.7142857142857142,0.7237881347656588,a
at opening price|15.0,5405,2019-11-09,3.0,2.9,-3.0,0.4105362239848074,b
at opening price|15.0,5407,2019-11-09,3.0,1.5714285714285714,-3.0,0.7100176671574352,a
at opening price|15.0,5409,2019-11-09,2.2921893677384313,1.5714285714285714,1.309822495850532,0.6530341044926432,a
at opening price|15.0,5410,2019-11-09,3.0,1.3703703703703702,1.1111111111111107,0.7689559411677542,a
at opening price|15.0,5416,2019-11-16,3.0,1.4651162790697674,1.3953488372093021,0.7157635802078965,a
at opening price|15.0,5417,2019-11-16,3.0,1.526315789473684,1.5789473684210522,0.6962116468514712,b
at opening price|15.0,5419,2019-11-16,3.0,1.8333333333333335,2.5000000000000004,0.5749214283633277,b
at opening price|15.0,5420,2019-11-16,3.0,1.2985074626865671,0.8955223880597014,0.7864128077034305,a
at opening price|15.0,5425,2019-12-07,3.0,1.5555555555555556,1.6666666666666667,0.7115701414265132,a
at opening price|15.0,5428,2019-12-07,3.0,1.625,1.875,0.7081230813393848,b
at opening price|15.0,5430,2019-12-07,2.090541786797766,2.15,-2.090541786797766,0.487480214463418,a
at opening price|15.0,5433,2019-12-07,3.0,1.7142857142857144,-3.0,0.6311434272821476,b
at opening price|15.0,5435,2019-12-14,1.771851867994334,2.15,-1.771851867994334,0.48407097347156736,b
at opening price|15.0,5438,2019-12-14,3.0,1.6451612903225805,1.9354838709677415,0.6797840996290259,a
at opening price|15.0,5441,2019-12-14,3.0,2.95,5.8500000000000005,0.3821741758205972,b
at opening price|15.0,5443,2019-12-14,3.0,1.3773584905660377,1.132075471698113,0.7630189988077294,a
at opening price|15.0,5445,2019-12-14,3.0,1.25,0.75,0.843758719178384,a
at opening price|15.0,5450,2019-12-21,3.0,1.606060606060606,-3.0,0.671704566303925,b
at opening price|15.0,5452,2019-12-21,3.0,1.6666666666666665,1.9999999999999996,0.6746680653800866,b
at opening price|15.0,5453,2019-12-21,3.0,1.625,1.875,0.6955998822732996,a
at opening price|15.0,5454,2019-12-21,3.0,1.3571428571428572,1.0714285714285716,0.7760082645905544,a
at opening price|15.0,5459,2019-12-21,2.0947458134233496,2.15,2.4089576854368517,0.4875251877715056,a
at opening price|15.0,5460,2019-12-21,3.0,2.5,-3.0,0.45767238367578295,a
at opening price|15.0,5461,2020-01-18,2.0,2.15,2.3,0.5008491797179608,a
at opening price|15.0,5462,2020-01-18,2.0,2.4,2.8,0.46472066316393085,a
at opening price|15.0,5464,2020-01-18,2.0,2.6,-2.0,0.41337905019918586,a
at opening price|15.0,5465,2020-01-18,2.0,2.7,-2.0,0.40095075300022465,a
at opening price|15.0,5466,2020-01-18,2.0,1.25,-2.0,0.8527863076465841,b
at opening price|15.0,5469,2020-01-18,2.0,2.4,-2.0,0.4944581177149757,b
at opening price|15.0,5472,2020-01-25,2.0,1.7142857142857144,-2.0,0.6154632206980565,b
at opening price|15.0,5473,2020-01-25,1.7082586063319787,2.75,-1.7082586063319787,0.38537783680786153,b
at opening price|15.0,5474,2020-01-25,2.0,2.2,2.4000000000000004,0.5081194929569036,a
at opening price|15.0,5480,2020-01-25,2.0,2.05,2.0999999999999996,0.5136891214799151,b
at opening price|15.0,5483,2020-01-25,2.0,1.5405405405405406,1.0810810810810811,0.7275061556908371,a
at opening price|15.0,5484,2020-02-08,1.9277076317761002,4.75,7.228903619160375,0.2409638047122542,b
at opening price|15.0,5485,2020-02-08,2.0,2.65,-2.0,0.44495157122327467,b
at opening price|15.0,5488,2020-02-08,2.0,1.5128205128205128,-2.0,0.6923850344615241,a
at opening price|15.0,5490,2020-02-08,2.0,2.25,2.5,0.4780216604103028,a
at opening price|15.0,5498,2020-02-15,2.0,1.9523809523809523,1.9047619047619047,0.5572035176339335,b
at opening price|15.0,5499,2020-02-15,2.0,1.434782608695652,0.8695652173913042,0.7791372529046149,a
at opening price|15.0,5500,2020-02-15,2.0,1.9523809523809523,1.9047619047619047,0.5512333481472481,b
at opening price|15.0,5503,2020-02-15,2.0,2.4,2.8,0.4929425109104908,a
at opening price|15.0,5508,2020-02-15,2.0,1.6896551724137931,-2.0,0.6737322866689119,a
at opening price|15.0,5509,2020-02-22,2.0,2.4,-2.0,0.44740628699965257,b
at opening price|15.0,5510,2020-02-22,2.0,2.4,-2.0,0.4404154771763881,a
at opening price|15.0,5511,2020-02-22,2.0,1.2857142857142856,0.5714285714285712,0.8158401793327608,a
at opening price|15.0,5513,2020-02-22,2.0,1.4166666666666667,0.8333333333333335,0.7622387939904718,a
at opening price|15.0,5515,2020-02-22,2.0,2.2,-2.0,0.49992921692481024,a
at opening price|15.0,5516,2020-02-22,2.0,4.25,6.5,0.28531296783676874,a
at opening price|15.0,5520,2020-02-22,2.0,1.8333333333333335,1.666666666666667,0.6360842155382809,b
at opening price|15.0,5521,2020-02-29,2.0,1.6666666666666665,-2.0,0.6496654021486152,b
at opening price|15.0,5525,2020-02-29,2.0,1.8695652173913042,-2.0,0.5705626845781282,b
at opening price|15.0,5526,2020-02-29,2.0,2.1,-2.0,0.5119180015169035,b
at opening price|15.0,5528,2020-02-29,2.0,1.2469135802469136,0.49382716049382713,0.8544434190433949,a
at opening price|15.0,5529,2020-02-29,2.0,4.0,-2.0,0.32664064102983914,b
at opening price|15.0,5532,2020-02-29,2.0,2.35,2.7,0.4518723445735028,b
at opening price|15.0,5534,2020-03-07,2.0,1.606060606060606,-2.0,0.6639501807935169,b
at opening price|15.0,5535,2020-03-07,2.0,2.3,2.5999999999999996,0.506307645906016,a
at opening price|15.0,5537,2020-03-07,2.0,5.5,-2.0,0.24847618062480403,b
at opening price|15.0,5538,2020-03-07,1.9411317636306638,3.75,-1.9411317636306638,0.2951365991999164,b
at opening price|15.0,5540,2020-03-07,2.0,3.1,4.2,0.38203462215696277,a
at opening price|15.0,5541,2020-03-07,2.0,1.6451612903225805,1.290322580645161,0.6770916817962623,a
at opening price|15.0,5543,2020-03-07,2.0,1.5405405405405406,1.0810810810810811,0.7506549466403857,a
at opening price|15.0,5545,2020-03-14,2.0,2.15,2.3,0.5858390652592709,b
at opening price|15.0,5547,2020-03-14,2.0,1.6896551724137931,-2.0,0.6666944401906492,b
at opening price|15.0,5549,2020-03-14,2.0,1.3076923076923077,0.6153846153846154,0.8057573722333325,a
at opening price|15.0,5550,2020-03-14,2.0,2.45,2.9000000000000004,0.4527716806300295,b
at opening price|15.0,5551,2020-03-14,1.5814025129676086,2.6,-1.5814025129676086,0.4040788001596013,b
at opening price|15.0,5552,2020-03-14,2.0,2.55,3.0999999999999996,0.45274051482411604,b
at opening price|15.0,5553,2020-03-14,2.0,1.3076923076923077,0.6153846153846154,0.8004127198191854,a
at opening price|15.0,5555,2020-03-14,2.0,2.0,-2.0,0.5593973509898242,a
at opening price|15.0,5557,2020-05-09,2.0,1.6666666666666665,1.333333333333333,0.6665675504573211,a
at opening price|15.0,5559,2020-05-09,2.0,1.8,1.6,0.6342352164210011,a
at opening price|15.0,5560,2020-05-09,2.0,1.434782608695652,-2.0,0.7577577002856762,b
at opening price|15.0,5562,2020-05-09,2.0,1.526315789473684,1.0526315789473681,0.7771751031915274,a
at opening price|15.0,5563,2020-05-09,2.0,1.4166666666666667,0.8333333333333335,0.7371224235885105,b
at opening price|15.0,5564,2020-05-09,2.0,1.3333333333333333,0.6666666666666665,0.7928900655573964,a
at opening price|15.0,5567,2020-05-13,2.0,2.2,2.4000000000000004,0.5665930942031419,a
at opening price|15.0,5569,2020-05-13,2.0,2.65,-2.0,0.43849097159858663,a
at opening price|15.0,5571,2020-05-13,2.0,1.6451612903225805,1.290322580645161,0.6526819696248729,b
at opening price|15.0,5572,2020-05-13,2.0,1.4878048780487805,-2.0,0.7296055458515402,b
at opening price|15.0,5574,2020-05-13,2.0,2.2,-2.0,0.48156370699771045,a
at opening price|15.0,5575,2020-05-13,2.0,1.8,-2.0,0.5833086197766046,b
at opening price|15.0,5576,2020-05-13,2.0,1.606060606060606,-2.0,0.6727612617303769,a
at opening price|15.0,5577,2020-05-16,2.0,2.3,2.5999999999999996,0.5113903998453699,a
at opening price|15.0,5579,2020-05-16,1.3964228866463793,2.5,-1.3964228866463793,0.41675707463975653,a
at opening price|15.0,5580,2020-05-16,2.0,4.15,-2.0,0.27160026968694084,b
at opening price|15.0,5581,2020-05-16,2.0,1.6666666666666665,1.333333333333333,0.6327976954453743,b
at opening price|15.0,5583,2020-05-16,2.0,2.5,-2.0,0.42477314541001077,b
at opening price|15.0,5585,2020-05-16,2.0,2.2,2.4000000000000004,0.5312235002031908,a
at opening price|15.0,5586,2020-05-16,2.0,2.8,-2.0,0.39282460093322946,b
at opening price|15.0,5587,2020-05-16,2.0,1.6666666666666665,-2.0,0.6427194586732632,b
at opening price|15.0,5588,2020-05-30,2.0,1.6666666666666665,1.333333333333333,0.6563495498466184,a
at opening price|15.0,5595,2020-05-30,2.0,1.3448275862068966,0.6896551724137931,0.8189788749295718,a
at opening price|15.0,5598,2020-05-30,2.0,2.25,2.5,0.4697931567400646,b
at opening price|15.0,5601,2020-06-06,2.0,2.1,2.2,0.543250955913055,b
at opening price|15.0,5603,2020-06-06,2.0,1.5555555555555556,1.1111111111111112,0.7165336004168724,a
at opening price|15.0,5605,2020-06-06,2.0,1.9090909090909092,-2.0,0.6377954554879511,b
at opening price|15.0,5606,2020-06-06,2.0,1.25,0.5,0.8330249580916473,b
at opening price|15.0,5607,2020-06-06,2.0,2.3,-2.0,0.5350456957540803,b
at opening price|15.0,5608,2020-06-06,2.0,1.6896551724137931,1.3793103448275863,0.6654571698622205,a
at opening price|15.0,5609,2020-06-06,2.0,1.7142857142857144,1.4285714285714288,0.6708502644570284,b
at opening price|15.0,5614,2020-06-13,2.0,1.3333333333333333,0.6666666666666665,0.8428562964647859,a
at opening price|15.0,5618,2020-06-13,2.0,1.7142857142857144,-2.0,0.6607484717787768,b
at opening price|15.0,5620,2020-06-13,2.0,2.15,2.3,0.5731985504395065,b
at opening price|15.0,5621,2020-06-20,2.0,1.7142857142857144,1.4285714285714288,0.6402595555081815,a
at opening price|15.0,5622,2020-06-20,2.0,2.25,2.5,0.5319066627062261,b
at opening price|15.0,5623,2020-06-20,2.0,3.9,5.8,0.3164366379997837,b
at opening price|15.0,5624,2020-06-20,2.0,1.9523809523809523,1.9047619047619047,0.5344017145227299,b
at opening price|15.0,5628,2020-06-20,2.0,1.5714285714285714,-2.0,0.7247627461102366,b
at opening price|15.0,5632,2020-06-20,2.0,1.425531914893617,0.8510638297872339,0.7529038987316051,a
at opening price|15.0,5633,2020-06-27,2.0,1.8,1.6,0.6239715635663036,b
at opening price|15.0,5634,2020-06-27,2.0,1.5714285714285714,1.1428571428571428,0.6817435406033794,a
at opening price|15.0,5636,2020-06-27,2.0,1.4166666666666667,-2.0,0.7376686101150459,a
at opening price|15.0,5641,2020-06-27,2.0,1.6666666666666665,1.333333333333333,0.6489825957703513,a
at opening price|15.0,5642,2020-06-27,2.0,1.606060606060606,1.212121212121212,0.6898676023136799,a
at opening price|15.0,5643,2020-07-11,2.0,1.9090909090909092,1.8181818181818183,0.5533265588090774,b
at opening price|15.0,5647,2020-07-11,2.0,2.5,-2.0,0.44716761664110605,b
at opening price|15.0,5650,2020-07-11,2.0,2.3,2.5999999999999996,0.4801158414031651,b
at opening price|15.0,5653,2020-07-11,2.0,1.4166666666666667,0.8333333333333335,0.7533456470814426,a
at opening price|15.0,5654,2020-07-11,2.0,1.526315789473684,1.0526315789473681,0.7129274683685092,a
at opening price|15.0,5655,2020-07-11,2.0,1.3846153846153846,0.7692307692307692,0.7994590208306483,a
at opening price|15.0,5656,2020-07-15,2.0,1.25,0.5,0.8959268194926647,a
at opening price|15.0,5659,2020-07-15,1.0689587887817222,3.05,-1.0689587887817222,0.34223846240657396,b
at opening price|15.0,5660,2020-07-15,2.0,1.7142857142857144,-2.0,0.650910495453114,a
at opening price|15.0,5661,2020-07-15,2.0,1.4081632653061225,0.8163265306122449,0.7445158704239412,b
at opening price|15.0,5663,2020-07-15,1.761136420497218,3.5,4.402841051243045,0.31087337743567456,b
at opening price|15.0,5665,2020-07-15,2.0,1.526315789473684,1.0526315789473681,0.72806295564093,a
at opening price|15.0,5666,2020-07-15,1.96863710289839,2.95,-1.96863710289839,0.36500910068238546,b
at opening price|15.0,5667,2020-07-18,2.0,2.1,2.2,0.5385884904408125,b
at opening price|15.0,5668,2020-07-18,2.0,1.434782608695652,0.8695652173913042,0.726171092948946,b
at opening price|15.0,5670,2020-07-18,2.0,1.625,-2.0,0.6578358861698723,b
at opening price|15.0,5671,2020-07-18,2.0,3.25,4.5,0.3964352936069907,b
at opening price|15.0,5673,2020-07-18,2.0,2.55,-2.0,0.4562224421330602,b
at opening price|15.0,5674,2020-07-18,2.0,2.55,3.0999999999999996,0.4755317125752718,b
at opening price|15.0,5677,2020-07-18,2.0,2.3,2.5999999999999996,0.5053739272170064,a
at opening price|15.0,5678,2020-07-18,2.0,1.6666666666666665,1.333333333333333,0.6670521835178892,a
at opening price|15.0,5680,2020-07-25,2.0,1.4081632653061225,0.8163265306122449,0.80788837726619,a
at opening price|15.0,5681,2020-07-25,2.0,1.8695652173913042,1.7391304347826084,0.6462230387303733,b
at opening price|15.0,5686,2020-07-25,2.0,2.4,-2.0,0.4852389030731177,b
at opening price|15.0,5689,2020-07-25,2.0,2.05,2.0999999999999996,0.5787397065550821,a
at opening price|15.0,5691,2020-07-25,2.0,1.4166666666666667,-2.0,0.7452228071988176,b
at opening price|15.0,5694,2020-08-01,2.0,1.3278688524590163,-2.0,0.8250287521040975,a
at opening price|15.0,5695,2020-08-01,2.0,1.3773584905660377,0.7547169811320753,0.796063417742983,a
at opening price|15.0,5697,2020-08-01,2.0,1.4444444444444444,0.8888888888888888,0.7317144695380979,b
at opening price|15.0,5699,2020-08-01,1.1466449671126195,2.85,-1.1466449671126195,0.36576346097654977,b
at opening price|15.0,5700,2020-08-01,2.0,1.7692307692307692,-2.0,0.5982091025558428,a
at opening price|15.0,5701,2020-08-01,1.045577988210188,3.3,2.4048293728834325,0.31760502650232386,a
at opening price|15.0,5703,2020-08-08,2.0,1.3125,0.625,0.8612371924498134,a
at opening price|15.0,5704,2020-08-08,2.0,2.85,-2.0,0.4559685621516293,b
at opening price|15.0,5706,2020-08-08,2.0,1.4878048780487805,0.975609756097561,0.7203042972817932,a
at opening price|15.0,5708,2020-08-08,2.0,2.35,2.7,0.4738791258516174,a
at opening price|15.0,5709,2020-08-08,2.0,1.625,1.25,0.6766649960098535,a
at opening price|15.0,5712,2020-08-08,2.0,2.3,2.5999999999999996,0.5139164525421899,b
at opening price|15.0,5713,2020-08-08,2.0,1.5,1.0,0.7120528622122729,a
at opening price|15.0,5714,2020-08-15,1.2525523862711372,2.6,-1.2525523862711372,0.4000314139848755,b
at opening price|15.0,5716,2020-08-15,2.0,2.5,-2.0,0.4287936813414785,a
at opening price|15.0,5719,2020-08-15,2.0,2.4,2.8,0.49105401224198797,b
at opening price|15.0,5720,2020-08-15,2.0,1.5882352941176472,1.1764705882352944,0.7210315736687141,b
at opening price|15.0,5721,2020-08-15,2.0,1.5,-2.0,0.7409823282534334,a
at opening price|15.0,5723,2020-08-15,2.0,2.85,-2.0,0.49635087797401833,a
at opening price|15.0,5727,2020-08-22,2.0,1.6666666666666665,1.333333333333333,0.6990367692938955,b
at opening price|15.0,5731,2020-08-22,2.0,2.2,-2.0,0.5064509617179156,a
at opening price|15.0,5733,2020-08-22,2.0,2.8,3.5999999999999996,0.3971103555175264,b
at opening price|15.0,5734,2020-08-29,2.0,2.45,2.9000000000000004,0.4617826833594661,a
at opening price|15.0,5735,2020-08-29,2.0,1.8695652173913042,1.7391304347826084,0.5873096161308784,a
at opening price|15.0,5736,2020-08-29,2.0,1.2857142857142856,0.5714285714285712,0.8098425607252483,a
at opening price|15.0,5738,2020-08-29,2.0,1.7142857142857144,1.4285714285714288,0.6085783262706228,b
at opening price|15.0,5741,2020-08-29,2.0,1.4,0.7999999999999998,0.7428688931631671,b
at opening price|15.0,5742,2020-08-29,2.0,1.7142857142857144,1.4285714285714288,0.7232121753065798,b
at opening price|15.0,5748,2020-09-05,2.0,1.7407407407407407,1.4814814814814814,0.6387139854171381,a
at opening price|15.0,5750,2020-09-05,2.0,3.3,-2.0,0.3418083250154882,b
at opening price|15.0,5752,2020-09-12,1.849435051795029,2.9,-1.849435051795029,0.369061562747659,b
at opening price|15.0,5753,2020-09-12,2.0,1.2222222222222223,0.44444444444444464,0.8741993335727503,b
at opening price|15.0,5755,2020-09-12,2.0,1.2666666666666666,0.0,0.8474390384511569,a
at opening price|15.0,5756,2020-09-12,2.0,3.5,5.0,0.3252768571659732,b
at opening price|15.0,5760,2020-09-12,2.0,1.4166666666666667,-2.0,0.7953062586583091,b
at opening price|15.0,5762,2020-09-12,2.0,1.5882352941176472,-2.0,0.6603002301737833,b
at opening price|15.0,5763,2020-09-19,2.0,2.25,-2.0,0.505517948209173,b
at opening price|15.0,5765,2020-09-19,2.0,2.55,-2.0,0.45655970604959034,a
at opening price|15.0,5766,2020-09-19,2.0,1.4444444444444444,-2.0,0.7602529362497189,b
at opening price|15.0,5767,2020-09-19,2.0,2.45,-2.0,0.4572763333815443,b
at opening price|15.0,5768,2020-09-19,2.0,3.7,-2.0,0.3116957105294861,b
at opening price|15.0,5770,2020-09-19,2.0,2.45,-2.0,0.4846272212218743,a
at opening price|15.0,5771,2020-09-19,2.0,1.3773584905660377,0.7547169811320753,0.7650859398256448,a
at opening price|15.0,5773,2020-09-19,2.0,1.9523809523809523,-2.0,0.5450052174925172,b
at opening price|15.0,5775,2020-09-19,2.0,2.1,0.0,0.5215880453879621,a
at opening price|15.0,5776,2020-09-19,2.0,1.4,0.7999999999999998,0.7738960355473435,a
at opening price|15.0,5777,2020-09-26,2.0,1.4166666666666667,-2.0,0.739074781938885,a
at opening price|15.0,5779,2020-09-26,2.0,1.7692307692307692,-2.0,0.627102957231841,b
at opening price|15.0,5781,2020-09-26,2.0,1.2222222222222223,0.44444444444444464,0.8914778529116467,b
at opening price|15.0,5782,2020-09-26,1.9185471245837682,3.05,-1.9185471245837682,0.35365915806817527,b
at opening price|15.0,5784,2020-09-26,2.0,3.4,-2.0,0.3967391250582566,b
at opening price|15.0,5785,2020-09-26,2.0,2.6,3.2,0.42613849856834907,b
at opening price|15.0,5787,2020-09-26,2.0,1.7142857142857144,1.4285714285714288,0.7232015743550253,a
at opening price|15.0,5788,2020-10-03,2.0,2.35,-2.0,0.4621779930602069,b
at opening price|15.0,5791,2020-10-03,2.0,2.65,3.3,0.4281392321422043,b
at opening price|15.0,5792,2020-10-03,2.0,1.3333333333333333,-2.0,0.8172952518046049,a
at opening price|15.0,5793,2020-10-03,1.6800449776598887,2.2,-1.6800449776598887,0.4728732179381079,b
at opening price|15.0,5794,2020-10-03,2.0,1.3278688524590163,0.6557377049180326,0.8317344692926758,b
at opening price|15.0,5795,2020-10-03,2.0,1.3636363636363638,0.7272727272727275,0.8136120254052992,a
at opening price|15.0,5796,2020-10-03,2.0,2.6,-2.0,0.47596625416618066,b
at opening price|15.0,5797,2020-10-03,2.0,3.3,4.6,0.38677752633294715,b
at opening price|15.0,5802,2020-10-10,2.0,1.7692307692307692,-2.0,0.6951094636774007,a
at opening price|15.0,5806,2020-10-10,2.0,1.3703703703703702,-2.0,0.7904480515528861,a
at opening price|15.0,5808,2020-10-10,2.0,1.5128205128205128,1.0256410256410255,0.6951590415733638,b
at opening price|15.0,5809,2020-10-10,2.0,1.8695652173913042,1.7391304347826084,0.6400107945778784,b
at opening price|15.0,5812,2020-10-17,2.0,1.273972602739726,0.547945205479452,0.8623703514492211,a
at opening price|15.0,5815,2020-10-17,2.0,1.4545454545454546,0.9090909090909092,0.7830708486427107,a
at opening price|15.0,5818,2020-10-17,2.0,2.65,3.3,0.43176527871124215,b
at opening price|15.0,5820,2020-10-17,2.0,1.5555555555555556,1.1111111111111112,0.7194323960388253,a
at opening price|15.0,5824,2020-10-24,2.0,1.7692307692307692,1.5384615384615383,0.5965725096045236,b
at opening price|15.0,5825,2020-10-24,0.9951392803463882,5.0,-0.9951392803463882,0.2159222284855422,b
at opening price|15.0,5826,2020-10-24,2.0,2.3,2.5999999999999996,0.4982912013640648,b
