page,event,event_url,date,f1,f1_url,f1_open,f1_close_lo,f1_close_hi,f1_spark,f2,f2_url,f2_open,f2_close_lo,f2_close_hi
/fighters/yan-cabral-2807,UFC Fight Night 87: Overeem vs. Arlovski,/events/ufc-fight-night-87-overeem-vs-arlovski-1088,2016-05-08,Yan Cabral,/fighters/yan-cabral-2807,-165.0,-160.0,-157.0,"1.60606, 1.57143, 1.588745, 1.598215, 1.625, 1.63508, 1.64105, 1.63097",Reza Madadi,/fighters/reza-madadi-2131,125.0,137.0,140.0
/fighters/yan-cabral-2807,UFC Fight Night 77: Belfort vs. Henderson 3,/events/ufc-fight-night-77-belfort-vs-henderson-3-997,2015-11-07,Yan Cabral,/fighters/yan-cabral-2807,110.0,170.0,180.0,"2.1, 3, 3.125, 3.15, 3.425, 3.6, 3.675, 3.725, 3.75, 2.75",Johnny Case,/fighters/johnny-case-4476,-150.0,-210.0,-200.0
/fighters/yan-cabral-2807,UFC 179: Aldo vs. Mendes II,/events/ufc-179-aldo-vs-mendes-ii-855,2014-10-25,Yan Cabral,/fighters/yan-cabral-2807,-555.0,-800.0,-700.0,"1.18018, 1.17549, 1.17262, 1.171055, 1.15915, 1.157055, 1.15155, 1.150385, 1.14719, 1.13393",Naoyuki Kotani,/fighters/naoyuki-kotani-131,365.0,568.0,575.0
/fighters/yan-cabral-2807,UFC Fight Night 40: Brown vs. Silva,/events/ufc-fight-night-40-brown-vs-silva-794,2014-05-10,Yan Cabral,/fighters/yan-cabral-2807,-305.0,-600.0,-560.0,"1.32787, 1.30769, 1.296425, 1.27799, 1.266715, 1.26334, 1.25, 1.24128, 1.220445, 1.17262",Zak Cummings,/fighters/zak-cummings-1075,225.0,450.0,475.0
/fighters/yan-cabral-2807,UFC Fight Night 29: Maia vs. Shields,/events/ufc-fight-night-29-maia-vs-shields-713,2013-10-09,Yan Cabral,/fighters/yan-cabral-2807,-260.0,-325.0,-310.0,"1.38462, 1.37037, 1.363755, 1.37088, 1.363755, 1.35714, 1.345235, 1.33908, 1.336155, 1.315135",David Mitchell,/fighters/david-mitchell-1598,180.0,250.0,280.0
/fighters/yan-cabral-2807,DREAM 17: World Bantamweight GP,/events/dream-17-world-bantamweight-gp-432,2011-09-24,Yan Cabral,/fighters/yan-cabral-2807,-175.0,-200.0,-200.0,"1.57143, 1.5, 1.52632, 1.5",Kazushi Sakuraba,/fighters/kazushi-sakuraba-253,155.0,170.0,170.0
/fighters/jonavin-webb-5597,CFFC 72: Brady vs. Hakim,/events/cffc-72-brady-vs-hakim-1646,2019-02-16,Jonavin Webb,/fighters/jonavin-webb-5597,,,,,Kyle Daukaus,/fighters/kyle-daukaus-8840,,,
/fighters/jonavin-webb-5597,CFFC 71: Balmaceda vs. Norris,/events/cffc-71-balmaceda-vs-norris-1629,2018-12-14,Jonavin Webb,/fighters/jonavin-webb-5597,,,,,Hugh Pulley,/fighters/hugh-pulley-5631,,,
/fighters/jonavin-webb-5597,LFA 49: Brady vs. Urbina,/events/lfa-49-brady-vs-urbina-1573,2018-09-14,Jonavin Webb,/fighters/jonavin-webb-5597,-260.0,-280.0,-240.0,"1.38462, 1.52632, 1.53343, 1.50283, 1.399225, 1.386405, 1.357925, 1.370745, 1.38265, 1.386905",Tanner Saraceno,/fighters/tanner-saraceno-8522,180.0,205.0,220.0
/fighters/jonavin-webb-5597,UFC Fight Night 83: Cowboy vs. Cowboy,/events/ufc-fight-night-83-cowboy-vs-cowboy-1057,2016-02-21,Jonavin Webb,/fighters/jonavin-webb-5597,-185.0,-260.0,-250.0,"1.54054, 1.430555, 1.4263, 1.412415, 1.400645, 1.38839, 1.39216, 1.40016, 1.404415, 1.39231",Nathan Coy,/fighters/nathan-coy-1815,145.0,210.0,220.0
/fighters/jonavin-webb-5597,UFC Fight Night 65: Hunt vs. Miocic,/events/ufc-fight-night-65-hunt-vs-miocic-950,2015-05-09,Jonavin Webb,/fighters/jonavin-webb-5597,-130.0,-110.0,-110.0,"1.76923, 1.76923, 1.90909, 1.90909, 1.930735, 1.954545, 1.95238, 1.930735, 1.930735, 1.90909",Kyle Noke,/fighters/kyle-noke-344,-110.0,-110.0,-110.0
/fighters/josh-bryant-1961,UFC: The Ultimate Fighter 11 Finale,/events/ufc-the-ultimate-fighter-11-finale-262,2010-06-19,Josh Bryant,/fighters/josh-bryant-1961,155.0,155.0,155.0,"2.55, 2.45, 2.5, 2.4, 2.5, 2.55",Kyle Noke,/fighters/kyle-noke-344,-185.0,-175.0,-175.0
/fighters/nate-loughran-794,UFC Fight Night 16: Fight For The Troops,/events/ufc-fight-night-16-fight-for-the-troops-111,2008-12-10,Nate Loughran,/fighters/nate-loughran-794,135.0,120.0,120.0,"2.35, 2.25, 2.3, 2.05, 2.2, 2.2",Tim Credeur,/fighters/tim-credeur-777,-165.0,-140.0,-140.0
/fighters/nate-loughran-794,UFC Fight Night 14: Silva vs Irvin,/events/ufc-fight-night-14-silva-vs-irvin-83,2008-07-19,Nate Loughran,/fighters/nate-loughran-794,-180.0,-155.0,-155.0,"1.55556, 1.60606, 1.625, 1.64516",Johnny Rees,/fighters/johnny-rees-793,150.0,135.0,135.0
/fighters/cale-yarbrough-776,Strikeforce: Nashville,/events/strikeforce-nashville-244,2010-04-17,Cale Yarbrough,/fighters/cale-yarbrough-776,,,,,Josh Schockman,/fighters/josh-schockman-1782,,,
/fighters/cale-yarbrough-776,UFC Fight Night 14: Silva vs Irvin,/events/ufc-fight-night-14-silva-vs-irvin-83,2008-07-19,Cale Yarbrough,/fighters/cale-yarbrough-776,250.0,350.0,350.0,"3.5, 4.1, 4.5, 4.3, 4.5",Tim Credeur,/fighters/tim-credeur-777,-350.0,-440.0,-440.0
/fighters/a-j-dobson-10772,UFC Fight Night 226,/events/ufc-fight-night-226-2905,2023-08-12,A.J. Dobson,/fighters/a-j-dobson-10772,120.0,100.0,124.0,"2.2, 2.1883333333333, 2.2133333333333, 2.2114285714286, 2.21, 2.215, 2.21, 2.20625, 2.19875, 2.155",Tafon Nchukwi,/fighters/tafon-nchukwi-10413,-150.0,-150.0,-125.0
/fighters/a-j-dobson-10772,UFC 281,/events/ufc-281-2586,2022-10-22,A.J. Dobson,/fighters/a-j-dobson-10772,180.0,160.0,185.0,"2.8, 2.9033333333333, 2.9883333333333, 3.00375, 2.8977777777778, 2.8544444444444, 2.8388888888889, 2.82, 2.7177777777778, 2.7322222222222",Armen Petrosyan,/fighters/armen-petrosyan-11514,-210.0,-225.0,-200.0
/fighters/a-j-dobson-10772,LFA 101: The Undefeated,/events/lfa-101-the-undefeated-2101,2021-03-12,A.J. Dobson,/fighters/a-j-dobson-10772,,,,,Maika Graf,/fighters/maika-graf-10775,,,
/fighters/callan-potter-8348,UFC on ESPN+ 26: Felder vs. Hooker,/events/ufc-on-espn-26-felder-vs-hooker-1846,2020-02-22,Callan Potter,/fighters/callan-potter-8348,225.0,170.0,187.0,"3.25, 2.3333333333333, 2.35, 2.3333333333333, 2.35, 2.3833333333333, 2.59, 2.6233333333333, 2.64, 2.7633333333333",Song Kenan,/fighters/song-kenan-9424,-285.0,-227.0,-200.0
/fighters/callan-potter-8348,UFC 243: Whittaker vs. Adesanya,/events/ufc-243-whittaker-vs-adesanya-1752,2019-10-05,Callan Potter,/fighters/callan-potter-8348,155.0,310.0,330.0,"2.55, 2.875, 2.975, 3, 3.05, 3.25, 3.55, 3.9666666666667, 3.85, 4.2166666666667",Maki Pitolo,/fighters/maki-pitolo-6299,-195.0,-400.0,-400.0
/fighters/callan-potter-8348,UFC 234: Adesanya vs. Silva,/events/ufc-234-adesanya-vs-silva-1620,2019-02-09,Callan Potter,/fighters/callan-potter-8348,220.0,182.0,200.0,"3.2, 3.05, 3.1, 3.05, 3.1, 3.0833333333333, 3.0833333333333, 3.0333333333333, 2.95, 2.9066666666667",Jalin Turner,/fighters/jalin-turner-6854,-300.0,-250.0,-212.0
/fighters/callan-potter-8348,ACB 88: Brisbane,/events/acb-88-brisbane-1536,2018-06-16,Callan Potter,/fighters/callan-potter-8348,500.0,517.0,517.0,"6, 6.17",Marcin Held,/fighters/marcin-held-2314,-900.0,-950.0,-950.0
/fighters/levi-rodrigues-14715,UFC Shanghai,/events/ufc-shanghai-4257,2026-08-29,Levi Rodrigues,/fighters/levi-rodrigues-14715,163.0,140.0,145.0,"2.63, 2.525, 2.5766666666667, 2.61, 2.6433333333333, 2.61, 2.5766666666667, 2.5433333333333, 2.51, 2.4333333333333",Ce Liu,/fighters/ce-liu-16916,-225.0,-182.0,-175.0
/fighters/levi-rodrigues-14715,UFC Oklahoma,/events/ufc-oklahoma-4195,2026-07-18,Levi Rodrigues,/fighters/levi-rodrigues-14715,-110.0,-158.0,-150.0,"1.90909, 1.536225, 1.52415, 1.5320025, 1.541125, 1.5462733333333, 1.5754133333333, 1.6147666666667, 1.6237116666667, 1.6545316666667",Felipe Franco,/fighters/felipe-franco-19819,-110.0,120.0,135.0
/fighters/levi-rodrigues-14715,DWCS Week 10,/events/dwcs-week-10-3894,2025-10-15,Levi Rodrigues,/fighters/levi-rodrigues-14715,111.0,-165.0,-138.0,"2.11, 1.53419, 1.65388, 1.642882, 1.6525166666667, 1.6479471428571, 1.6470114285714, 1.7121271428571, 1.7507728571429, 1.6608585714286",Freddy Vidal,/fighters/freddy-vidal-18619,-131.0,110.0,132.0
/fighters/levi-rodrigues-14715,LFA,/events/lfa-3834,2025-09-05,Levi Rodrigues,/fighters/levi-rodrigues-14715,-150.0,-120.0,-120.0,"1.66667, 1.83333",Alan Ribeiro,/fighters/alan-ribeiro-19466,110.0,-110.0,-110.0
/fighters/levi-rodrigues-14715,LFA 146,/events/lfa-146-2698,2022-11-04,Levi Rodrigues,/fighters/levi-rodrigues-14715,-333.0,-400.0,-333.0,"1.3003, 1.32872, 1.27515",Leonardo Genuino,/fighters/leonardo-genuino-14732,225.0,225.0,300.0
/fighters/felipe-bunes-13242,UFC Mexico,/events/ufc-mexico-4052,2026-03-01,Felipe Bunes,/fighters/felipe-bunes-13242,185.0,215.0,260.0,"2.85, 2.8433333333333, 2.8816666666667, 2.94, 3.035, 3.085, 3.325, 3.6666666666667, 3.625, 3.3916666666667",Edgar Chairez,/fighters/edgar-chairez-9509,-220.0,-350.0,-255.0
/fighters/felipe-bunes-13242,UFC Fight Night: Albazi vs Taira Odds,/events/ufc-fight-night-albazi-vs-taira-odds-3777,2025-08-02,Felipe Bunes,/fighters/felipe-bunes-13242,340.0,450.0,550.0,"4.4, 4.5, 4.45, 4.46, 4.5, 4.54, 4.62, 4.7, 5.275, 5.9666666666667",Rafael Estevam,/fighters/rafael-estevam-15300,-500.0,-900.0,-649.0
/fighters/felipe-bunes-13242,UFC Fight Night,/events/ufc-fight-night-3593,2025-01-11,Felipe Bunes,/fighters/felipe-bunes-13242,175.0,124.0,143.0,"2.75, 2.6933333333333, 2.7916666666667, 2.775, 2.7416666666667, 2.66, 2.6316666666667, 2.595, 2.5433333333333, 2.345",Jose Johnson,/fighters/jose-johnson-9257,-210.0,-180.0,-148.0
/fighters/felipe-bunes-13242,UFC,/events/ufc-3123,2024-01-13,Felipe Bunes,/fighters/felipe-bunes-13242,215.0,215.0,240.0,"3.15, 2.62, 2.5885714285714, 2.6171428571429, 2.6457142857143, 2.83, 2.8157142857143, 2.8325, 3.00375, 3.23125",Joshua van,/fighters/joshua-van-14745,-278.0,-300.0,-260.0
/fighters/felipe-bunes-13242,LFA 149,/events/lfa-149-2761,2023-01-06,Felipe Bunes,/fighters/felipe-bunes-13242,120.0,-110.0,110.0,"2.2, 2.05, 1.90909, 1.892855, 1.87121, 1.85145, 1.8477, 1.8404533333333, 1.8838366666667, 2.00303",Yuma Horiuchi,/fighters/yuma-horiuchi-9865,-150.0,-130.0,-118.0
/fighters/felipe-bunes-13242,LFA 135,/events/lfa-135-2581,2022-07-08,Felipe Bunes,/fighters/felipe-bunes-13242,-180.0,-350.0,-315.0,"1.55556, 1.32051, 1.30769, 1.3003633333333, 1.3053266666667, 1.3019666666667, 1.3020666666667",Wascar Cruz,/fighters/wascar-cruz-10275,150.0,240.0,270.0
/fighters/felipe-bunes-13242,LFA 124,/events/lfa-124-2436,2022-02-11,Felipe Bunes,/fighters/felipe-bunes-13242,350.0,225.0,270.0,"4.5, 2.65, 2.6, 2.625, 2.725, 2.65, 2.7433333333333, 2.7766666666667, 2.8266666666667, 3.5",Jussier Formiga,/fighters/jussier-formiga-4673,-450.0,-330.0,-300.0
/fighters/cj-vergara-17015,UFC Fight Night,/events/ufc-fight-night-3667,2025-03-30,Cj Vergara,/fighters/cj-vergara-17015,175.0,210.0,225.0,"2.75, 3, 3.01, 3, 3.47, 3.38, 3.25, 3.17, 3.16, 3.19",Edgar Chairez,/fighters/edgar-chairez-9509,-250.0,-278.0,-270.0
/fighters/cj-vergara-17015,UFC,/events/ufc-3500,2024-10-12,Cj Vergara,/fighters/cj-vergara-17015,200.0,240.0,265.0,"3, 3.0166666666667, 3.0375, 3.04, 3.0916666666667, 3.1, 3.1583333333333, 3.55, 3.6666666666667, 3.5083333333333",Ramazan Temirov,/fighters/ramazan-temirov-18532,-275.0,-350.0,-298.0
/fighters/cj-vergara-17015,UFC,/events/ufc-3157,2024-03-09,Cj Vergara,/fighters/cj-vergara-17015,120.0,410.0,430.0,"2.2, 3.7166666666667, 3.775, 3.81, 3.8416666666667, 3.9214285714286, 3.9, 4.0214285714286, 4.15, 5.2142857142857",Asu Almabaev,/fighters/asu-almabaev-10853,-142.0,-600.0,-550.0
/fighters/daniel-da-silva-13133,UFC,/events/ufc-3162,2024-02-25,Daniel da Silva,/fighters/daniel-da-silva-13133,310.0,380.0,380.0,"4.1, 4, 4.1, 3.9, 3.8, 3.8, 4.1, 4.2, 4.4, 4.8",Edgar Chairez,/fighters/edgar-chairez-9509,-400.0,-500.0,-500.0
/fighters/daniel-da-silva-13133,UFC Fight Night 222,/events/ufc-fight-night-222-2724,2023-03-25,Daniel da Silva,/fighters/daniel-da-silva-13133,220.0,195.0,225.0,"3.2, 3.0833333333333, 3.125, 3.1714285714286, 3.18125, 3.1666666666667, 3.1555555555556, 3.0444444444444, 3.0166666666667, 3.0277777777778",C.J. Vergara,/fighters/c-j-vergara-4360,-260.0,-275.0,-240.0
/fighters/daniel-da-silva-13133,UFC 278: Usman vs. Edwards 2,/events/ufc-278-usman-vs-edwards-2-2545,2022-08-20,Daniel da Silva,/fighters/daniel-da-silva-13133,163.0,130.0,145.0,"2.63, 2.715, 2.7266666666667, 2.7, 2.71, 2.7166666666667, 2.6675, 2.5888888888889, 2.4155555555556, 2.3966666666667",Victor Altamirano,/fighters/victor-altamirano-9662,-225.0,-180.0,-151.0
/fighters/daniel-da-silva-13133,UFC Fight Night: Font vs. Vera,/events/ufc-fight-night-font-vs-vera-2474,2022-04-30,Daniel da Silva,/fighters/daniel-da-silva-13133,110.0,-143.0,-120.0,"2.1, 1.872725, 1.87836, 1.8834816666667, 1.8900683333333, 1.8847342857143, 1.88016, 1.7914914285714, 1.7579814285714, 1.7458971428571",Francisco Figueiredo,/fighters/francisco-figueiredo-12945,-130.0,100.0,123.0
/fighters/daniel-lacerda-12102,Karate Combat 62,/events/karate-combat-62-4281,2026-07-24,Daniel Lacerda,/fighters/daniel-lacerda-12102,-200.0,-138.0,-115.0,"1.5, 1.70715, 1.797105, 1.88732, 1.87232, 1.91232, 1.98732, 1.93732, 1.86232, 1.797105",Andre Ewell,/fighters/andre-ewell-8076,150.0,-105.0,105.0
/fighters/daniel-lacerda-12102,Tuff-N-Uff 155,/events/tuff-n-uff-155-4263,2026-07-09,Daniel Lacerda,/fighters/daniel-lacerda-12102,-450.0,-210.0,-210.0,"1.22222, 1.4, 1.47619, 1.41667, 1.44444, 1.47619, 1.4878, 1.55556, 1.47619",Taron Grigoryan,/fighters/taron-grigoryan-22225,275.0,180.0,180.0
/fighters/daniel-lacerda-12102,Tuff N Uff 154,/events/tuff-n-uff-154-4221,2026-06-05,Daniel Lacerda,/fighters/daniel-lacerda-12102,-450.0,-275.0,-275.0,"1.22222, 1.37037, 1.33333, 1.36364, 1.31746, 1.25, 1.32258, 1.36364",Taron Grigoryan,/fighters/taron-grigoryan-22225,275.0,235.0,235.0
/fighters/daniel-lacerda-12102,UFC,/events/ufc-3162,2024-02-25,Daniel Lacerda,/fighters/daniel-lacerda-12102,310.0,265.0,385.0,"4.1, 3.925, 3.95, 3.95, 3.95, 3.89, 3.95, 3.8416666666667, 3.7916666666667, 4.6071428571429",Edgar Chairez,/fighters/edgar-chairez-9509,-395.0,-550.0,-350.0
/fighters/daniel-lacerda-12102,UFC Fight Night,/events/ufc-fight-night-3052,2023-10-14,Daniel Lacerda,/fighters/daniel-lacerda-12102,163.0,280.0,280.0,"2.63, 3.25, 3, 3.1, 3.5, 3.65, 3.8",Edgar Chairez,/fighters/edgar-chairez-9509,-225.0,-375.0,-375.0
/fighters/daniel-lacerda-12102,UFC 278: Usman vs. Edwards 2,/events/ufc-278-usman-vs-edwards-2-2545,2022-08-20,Daniel Lacerda,/fighters/daniel-lacerda-12102,,,,,Victor Altamirano,/fighters/victor-altamirano-9662,,,
/fighters/daniel-lacerda-12102,UFC Fight Night: Font vs. Vera,/events/ufc-fight-night-font-vs-vera-2474,2022-04-30,Daniel Lacerda,/fighters/daniel-lacerda-12102,-113.0,-130.0,-125.0,"1.88496, 1.8463833333333, 1.85664, 1.8463833333333, 1.8368866666667, 1.79831, 1.7597333333333, 1.76923, 1.76923, 1.7794866666667",Francisco Figueiredo,/fighters/francisco-figueiredo-12945,-113.0,103.0,105.0
/fighters/daniel-lacerda-12102,UFC Fight Night: Costa vs. Vettori,/events/ufc-fight-night-costa-vs-vettori-2203,2021-10-23,Daniel Lacerda,/fighters/daniel-lacerda-12102,145.0,132.0,150.0,"2.45, 2.334, 2.3514285714286, 2.3288888888889, 2.3188888888889, 2.322, 2.39, 2.4345454545455, 2.3963636363636, 2.3663636363636",Jeff Molina,/fighters/jeff-molina-7380,-170.0,-175.0,-152.0
/fighters/daniel-da-silva-lacerda-16165,UFC,/events/ufc-3020,2023-09-17,Daniel da Silva Lacerda,/fighters/daniel-da-silva-lacerda-16165,132.0,180.0,190.0,"2.32, 2.4133333333333, 2.7166666666667, 2.7, 2.8057142857143, 2.80375, 2.74375, 3.00625, 3.03125, 2.83625",Edgar Chairez,/fighters/edgar-chairez-9509,-177.0,-240.0,-218.0
/fighters/tatsuro-taira-13311,UFC 328,/events/ufc-328-4165,2026-05-09,Tatsuro Taira,/fighters/tatsuro-taira-13311,-150.0,-175.0,-152.0,"1.66667, 1.5, 1.55556, 1.625, 1.66667, 1.60606, 1.52632, 1.5, 1.4963233333333, 1.62694",Joshua van,/fighters/joshua-van-14745,130.0,123.0,145.0
/fighters/tatsuro-taira-13311,UFC,/events/ufc-3895,2025-12-07,Tatsuro Taira,/fighters/tatsuro-taira-13311,105.0,-125.0,-110.0,"2.05, 1.90909, 1.854545, 1.781515, 1.746445, 1.74921, 1.7716383333333, 1.7807316666667, 1.792675, 1.8310557142857",Brandon Moreno,/fighters/brandon-moreno-6681,-125.0,-110.0,105.0
/fighters/tatsuro-taira-13311,UFC Fight Night: Albazi vs Taira Odds,/events/ufc-fight-night-albazi-vs-taira-odds-3777,2025-08-02,Tatsuro Taira,/fighters/tatsuro-taira-13311,-375.0,-360.0,-320.0,"1.26667, 1.276338, 1.282706, 1.287344, 1.287898, 1.2875333333333, 1.28552, 1.277195, 1.2814033333333, 1.2920966666667",Hyun Sung Park,/fighters/hyun-sung-park-13942,265.0,250.0,275.0
/fighters/tatsuro-taira-13311,UFC Fight Night: Albazi vs Taira Odds,/events/ufc-fight-night-albazi-vs-taira-odds-3777,2025-08-02,Tatsuro Taira,/fighters/tatsuro-taira-13311,-275.0,-275.0,-275.0,,Amir Albazi,/fighters/amir-albazi-7189,220.0,220.0,220.0
/fighters/tatsuro-taira-13311,UFC Fight Night,/events/ufc-fight-night-3501,2024-10-13,Tatsuro Taira,/fighters/tatsuro-taira-13311,-195.0,-333.0,-290.0,"1.51282, 1.5260566666667, 1.526834, 1.501784, 1.48427, 1.4596016666667, 1.42843, 1.373355, 1.3369983333333, 1.3218333333333",Brandon Royval,/fighters/brandon-royval-7031,150.0,235.0,250.0
/fighters/tatsuro-taira-13311,UFC,/events/ufc-3318,2024-06-15,Tatsuro Taira,/fighters/tatsuro-taira-13311,-170.0,-265.0,-225.0,"1.58824, 1.579835, 1.570082, 1.563156, 1.560152, 1.5620316666667, 1.533045, 1.5436233333333, 1.509065, 1.4043033333333",Alex Perez,/fighters/alex-perez-2459,142.0,175.0,210.0
/fighters/tatsuro-taira-13311,UFC,/events/ufc-3133,2023-12-10,Tatsuro Taira,/fighters/tatsuro-taira-13311,-325.0,-650.0,-549.0,"1.30769, 1.28986, 1.25316, 1.2287475, 1.2284925, 1.225505, 1.21252125, 1.19133375, 1.17404875, 1.1649725",Carlos Hernandez,/fighters/carlos-hernandez-5501,260.0,380.0,460.0
/fighters/tatsuro-taira-13311,UFC,/events/ufc-2921,2023-07-09,Tatsuro Taira,/fighters/tatsuro-taira-13311,-910.0,-2000.0,-800.0,"1.10989, 1.104945, 1.103956, 1.1031142857143, 1.09899, 1.0987014285714, 1.0954042857143, 1.0974028571429, 1.09899, 1.09813",Edgar Chairez,/fighters/edgar-chairez-9509,600.0,550.0,1000.0
/fighters/tatsuro-taira-13311,UFC Fight Night: Lewis vs. Spivak,/events/ufc-fight-night-lewis-vs-spivak-2747,2023-02-04,Tatsuro Taira,/fighters/tatsuro-taira-13311,-800.0,-1800.0,-1250.0,"1.125, 1.0994325, 1.0994325, 1.09744375, 1.09533875, 1.09554875, 1.08309375, 1.08054, 1.0752566666667, 1.0721444444444",Jesus Santos Aguilar,/fighters/jesus-santos-aguilar-14279,500.0,700.0,980.0
/fighters/tatsuro-taira-13311,UFC Fight Night 218,/events/ufc-fight-night-218-2666,2023-01-14,Tatsuro Taira,/fighters/tatsuro-taira-13311,,,,,Jesus Aguilar,/fighters/jesus-aguilar-14733,,,
/fighters/tatsuro-taira-13311,UFC Fight Night 212,/events/ufc-fight-night-212-2579,2022-10-15,Tatsuro Taira,/fighters/tatsuro-taira-13311,-270.0,-305.0,-240.0,"1.37037, 2.06731, 1.39231, 1.39842, 1.4113171428571, 1.4104055555556, 1.4125066666667, 1.4185288888889, 1.4077322222222, 1.3648022222222",C.J. Vergara,/fighters/c-j-vergara-4360,230.0,198.0,255.0
/fighters/tatsuro-taira-13311,UFC Fight Night 208,/events/ufc-fight-night-208-2418,2022-05-14,Tatsuro Taira,/fighters/tatsuro-taira-13311,-250.0,-350.0,-300.0,"1.4, 1.4656333333333, 1.4473114285714, 1.432167, 1.420701, 1.405259, 1.407738, 1.402309, 1.39771, 1.31114",Carlos Candelario,/fighters/carlos-candelario-6266,210.0,239.0,280.0
/fighters/tatsuro-taira-13311,UFC Fight Night: Font vs. Vera,/events/ufc-fight-night-font-vs-vera-2474,2022-04-30,Tatsuro Taira,/fighters/tatsuro-taira-13311,-260.0,-260.0,-225.0,"1.38462, 1.3796575, 1.383726, 1.3803783333333, 1.3798642857143, 1.3793863636364, 1.3751345454545, 1.3924554545455, 1.4054863636364, 1.40496",Carlos Candelario,/fighters/carlos-candelario-6266,220.0,190.0,210.0
/fighters/eduardo-henrique-14105,UFC 330,/events/ufc-330-4297,2026-08-16,Eduardo Henrique,/fighters/eduardo-henrique-14105,115.0,-105.0,105.0,"2.15, 2.02, 2.018, 2.018, 2.014, 2.01, 1.981428, 1.971428, 1.966138, 1.992952",Charles Johnson,/fighters/charles-johnson-7494,-135.0,-125.0,-118.0
/fighters/eduardo-henrique-14105,LFA,/events/lfa-3820,2025-08-22,Eduardo Henrique,/fighters/eduardo-henrique-14105,-245.0,-275.0,-245.0,"1.40816, 1.3859",Devon Lozej,/fighters/devon-lozej-14392,170.0,170.0,200.0
/fighters/eduardo-henrique-14105,LFA,/events/lfa-3444,2024-08-24,Eduardo Henrique,/fighters/eduardo-henrique-14105,-350.0,-450.0,-450.0,"1.28571, 1.25, 1.22222",Igor Siqueira,/fighters/igor-siqueira-16026,250.0,300.0,300.0
/fighters/eduardo-henrique-14105,LFA,/events/lfa-3120,2023-11-18,Eduardo Henrique,/fighters/eduardo-henrique-14105,130.0,140.0,140.0,"2.3, 2.4",Cody Davis,/fighters/cody-davis-13141,-175.0,-188.0,-188.0
/fighters/eduardo-henrique-14105,LFA,/events/lfa-3000,2023-08-19,Eduardo Henrique,/fighters/eduardo-henrique-14105,-549.0,-549.0,-549.0,,Leandro Soares,/fighters/leandro-soares-16344,350.0,350.0,350.0
/fighters/eduardo-henrique-14105,LFA 136,/events/lfa-136-2590,2022-07-15,Eduardo Henrique,/fighters/eduardo-henrique-14105,-200.0,-350.0,-330.0,"1.5, 1.38462, 1.37413, 1.3416133333333, 1.33151, 1.33151, 1.3217233333333, 1.3107133333333, 1.2840166666667, 1.2928666666667",Davi Costa,/fighters/davi-costa-14104,160.0,250.0,285.0
/fighters/jose-ochoa-16739,UFC 330,/events/ufc-330-4237,2026-08-15,Jose Ochoa,/fighters/jose-ochoa-16739,-290.0,-500.0,-460.0,"1.34483, 1.27778, 1.25974, 1.26316, 1.27027, 1.2439, 1.24695, 1.24405, 1.225, 1.208695",Charles Johnson,/fighters/charles-johnson-7494,237.0,320.0,383.0
/fighters/jose-ochoa-16739,UFC 328,/events/ufc-328-4165,2026-05-09,Jose Ochoa,/fighters/jose-ochoa-16739,-185.0,-190.0,-180.0,"1.54054, 1.5777, 1.53178, 1.5339483333333, 1.5484166666667, 1.5473983333333, 1.548285, 1.5510866666667, 1.5586916666667, 1.5447083333333",Clayton Carpenter,/fighters/clayton-carpenter-10300,160.0,145.0,160.0
/fighters/jose-ochoa-16739,UFC,/events/ufc-3724,2025-07-26,Jose Ochoa,/fighters/jose-ochoa-16739,100.0,-110.0,-105.0,"2, 1.994476, 2.004476, 1.984952, 1.925196, 1.931226, 1.921702, 1.928316, 1.941932, 1.926152",Asu Almabaev,/fighters/asu-almabaev-10853,-127.0,-120.0,-108.0
/fighters/jose-ochoa-16739,UFC Fight Night,/events/ufc-fight-night-3716,2025-06-15,Jose Ochoa,/fighters/jose-ochoa-16739,-125.0,-230.0,-200.0,"1.8, 1.803225, 1.80215, 1.8, 1.7664333333333, 1.6581233333333, 1.6608966666667, 1.572485, 1.550418, 1.47382",Cody Durden,/fighters/cody-durden-10231,-105.0,163.0,180.0
/fighters/jose-ochoa-16739,UFC,/events/ufc-3549,2024-11-23,Jose Ochoa,/fighters/jose-ochoa-16739,275.0,250.0,280.0,"3.75, 3.6833333333333, 3.7, 3.75, 3.875, 3.8166666666667, 3.6833333333333, 3.65, 3.7833333333333, 3.6583333333333",Lone'er Kavanagh,/fighters/lone-er-kavanagh-12967,-375.0,-360.0,-310.0
/fighters/jose-ochoa-16739,LFA,/events/lfa-3101,2023-11-03,Jose Ochoa,/fighters/jose-ochoa-16739,-225.0,-225.0,-225.0,,Juscelino Pantoja,/fighters/juscelino-pantoja-16740,163.0,163.0,163.0
/fighters/asu-almabayev-16167,RAF 12,/events/raf-12-4329,2026-08-23,Asu Almabayev,/fighters/asu-almabayev-16167,-105.0,263.0,263.0,"1.95238, 3.75, 3.5, 3.25, 3.15, 3.63",Johnni Dijulius,/fighters/johnni-dijulius-20834,-135.0,-325.0,-325.0
