fm_path,name,sherdog
/fighter-profile/Michael%20Bowman/18084/,Michael Bowman,http://www.sherdog.com/fighter/Michael-Bowman-31941
/fighter-profile/Nurullo%20Aliev/184686/,Nurullo Aliev,http://www.sherdog.com/fighter/Nurullo-Aliev-274869
/fighter-profile/Mitch%20Ramirez/169511/,Mitch Ramirez,http://www.sherdog.com/fighter/Mitch-Ramirez-244107
/fighter-profile/Natan%20Levy/161277/,Natan Levy,http://www.sherdog.com/fighter/Natan-Levy-227411
/fighter-profile/Viacheslav%20Borshchev/214356/,Viacheslav Borshchev,http://www.sherdog.com/fighter/Viacheslav-Borshchev-337895
/fighter-profile/Thomas%20Gifford/76459/,Thomas Gifford,http://www.sherdog.com/fighter/Thomas-Gifford-74695
/fighter-profile/Jake%20Lindsey/58078/,Jake Lindsey,http://www.sherdog.com/fighter/Jake-Lindsey-57214
/fighter-profile/Claudio%20Puelles/98688/,Claudio Puelles,http://www.sherdog.com/fighter/Claudio-Puelles-105897
/fighter-profile/Arnold%20Allen/94462/,Arnold Allen,http://www.sherdog.com/fighter/Arnold-Allen-97499
/fighter-profile/Michael%20Chandler/51329/,Michael Chandler,http://www.sherdog.com/fighter/Michael-Chandler-50829
/fighter-profile/Jason%20Knight/44896/,Jason Knight,http://www.sherdog.com/fighter/Jason-Knight-44957
/fighter-profile/Mark%20Eddiva/77545/,Mark Eddiva,http://www.sherdog.com/fighter/Mark-Eddiva-75370
/fighter-profile/Hatsu%20Hioki/11443/,Hatsu Hioki,http://www.sherdog.com/fighter/Hatsu-Hioki-5466
/fighter-profile/Maximo%20Blanco/28845/,Maximo Blanco,http://www.sherdog.com/fighter/Maximo-Blanco-36618
/fighter-profile/Ian%20Entwistle/51106/,Ian Entwistle,http://www.sherdog.com/fighter/Ian-Entwistle-50588
/fighter-profile/Josh%20Shockley/5141/,Josh Shockley,http://www.sherdog.com/fighter/Josh-Shockley-24948
/fighter-profile/Rodrigo%20Damm/23447/,Rodrigo Damm,http://www.sherdog.com/fighter/Rodrigo-Damm-11507
/fighter-profile/Daniel%20Zellhuber/167076/,Daniel Zellhuber,http://www.sherdog.com/fighter/Daniel-Zellhuber-238903
/fighter-profile/Ricky%20Glenn/37974/,Ricky Glenn,http://www.sherdog.com/fighter/Ricky-Glenn-20171
/fighter-profile/Sean%20Soriano/62884/,Sean Soriano,http://www.sherdog.com/fighter/Sean-Soriano-61682
/fighter-profile/Carlton%20Minus/137560/,Carlton Minus,http://www.sherdog.com/fighter/Carlton-Minus-177995
/fighter-profile/Damir%20Hadzovic/56962/,Damir Hadzovic,http://www.sherdog.com/fighter/Damir-Hadzovic-56139
/fighter-profile/Mizuto%20Hirota/24010/,Mizuto Hirota,http://www.sherdog.com/fighter/Mizuto-Hirota-12078
/fighter-profile/Chris%20Wade/81433/,Chris Wade,http://www.sherdog.com/fighter/Chris-Wade-79335
/fighter-profile/Garett%20Whiteley/31622/,Garett Whiteley,http://www.sherdog.com/fighter/Garett-Whiteley-39261
/fighter-profile/Chris%20Duncan/76108/,Chris Duncan,http://www.sherdog.com/fighter/Chris-Duncan-74346
/fighter-profile/Loik%20Radzhabov/125566/,Loik Radzhabov,http://www.sherdog.com/fighter/Loik-Radzhabov-154357
/fighter-profile/Nick%20Fiore/162724/,Nick Fiore,http://www.sherdog.com/fighter/Nick-Fiore-230223
/fighter-profile/Kaynan%20Kruschewsky/124645/,Kaynan Kruschewsky,http://www.sherdog.com/fighter/Kaynan-Kruschewsky-152747
/fighter-profile/Guram%20Kutateladze/112276/,Guram Kutateladze,http://www.sherdog.com/fighter/Guram-Kutateladze-127817
/fighter-profile/Zubaira%20Tukhugov/65301/,Zubaira Tukhugov,http://www.sherdog.com/fighter/Zubaira-Tukhugov-63813
/fighter-profile/Steve%20Bruno/10352/,Steve Bruno,http://www.sherdog.com/fighter/Steve-Bruno-4367
/fighter-profile/Edilberto%20de%20Oliveira/23840/,Edilberto de Oliveira,http://www.sherdog.com/fighter/Edilberto-de-Oliveira-11907
/fighter-profile/Anthony%20Torres/1869/,Anthony Torres,http://www.sherdog.com/fighter/Anthony-Torres-1884
/fighter-profile/Zach%20Light/9905/,Zach Light,http://www.sherdog.com/fighter/Zach-Light-3919
/fighter-profile/Trey%20Ogden/141873/,Trey Ogden,http://www.sherdog.com/fighter/Trey-Ogden-187343
/fighter-profile/Jai%20Herbert/132667/,Jai Herbert,http://www.sherdog.com/fighter/Jai-Herbert-168551
/fighter-profile/Mike%20Rio/55585/,Mike Rio,http://www.sherdog.com/fighter/Mike-Rio-54833
/fighter-profile/C.J.%20Keith/72061/,C.J. Keith,http://www.sherdog.com/fighter/CJ-Keith-70452
/fighter-profile/Delson%20Heleno/11411/,Delson Heleno,http://www.sherdog.com/fighter/Delson-Heleno-5434
/fighter-profile/Terrance%20McKinney/164240/,Terrance McKinney,http://www.sherdog.com/fighter/Terrance-McKinney-232591
/fighter-profile/Marco%20Polo%20Reyes/102784/,Marco Polo Reyes,http://www.sherdog.com/fighter/Marco-Polo-Reyes-114125
/fighter-profile/Jason%20Gonzalez/68184/,Jason Gonzalez,http://www.sherdog.com/fighter/Jason-Gonzalez-66736
/fighter-profile/Scott%20Holtzman/80518/,Scott Holtzman,http://www.sherdog.com/fighter/Scott-Holtzman-78210
/fighter-profile/Michal%20Figlak/124119/,Michal Figlak,http://www.sherdog.com/fighter/Michal-Figlak-151393
/fighter-profile/Kurt%20Holobaugh/70328/,Kurt Holobaugh,http://www.sherdog.com/fighter/Kurt-Holobaugh-68751
/fighter-profile/Vinc%20Pichel/58655/,Vinc Pichel,http://www.sherdog.com/fighter/Vinc-Pichel-57848
/fighter-profile/Joe%20Solecki/161598/,Joe Solecki,http://www.sherdog.com/fighter/Joe-Solecki-227993
/fighter-profile/Max%20Rohskopf/179939/,Max Rohskopf,http://www.sherdog.com/fighter/Max-Rohskopf-264605
/fighter-profile/Mark%20O.%20Madsen/121255/,Mark O. Madsen,http://www.sherdog.com/fighter/Mark-O-Madsen-145559
/fighter-profile/Lando%20Vannata/84630/,Lando Vannata,http://www.sherdog.com/fighter/Lando-Vannata-82446
/fighter-profile/Damon%20Jackson/102623/,Damon Jackson,http://www.sherdog.com/fighter/Damon-Jackson-113767
/fighter-profile/Marcus%20Levesseur/3757/,Marcus Levesseur,http://www.sherdog.com/fighter/Marcus-Levesseur-23538
/fighter-profile/Henry%20Martinez/25152/,Henry Martinez,http://www.sherdog.com/fighter/Henry-Martinez-13237
/fighter-profile/Dante%20Rivera/11723/,Dante Rivera,http://www.sherdog.com/fighter/Dante-Rivera-5746
/fighter-profile/Dan%20Simmler/5255/,Dan Simmler,http://www.sherdog.com/fighter/Dan-Simmler-25065
/fighter-profile/Ivan%20Jorge/11409/,Ivan Jorge,http://www.sherdog.com/fighter/Ivan-Jorge-5432
/fighter-profile/Lipeng%20Zhang/50929/,Lipeng Zhang,http://www.sherdog.com/fighter/Lipeng-Zhang-50416
/fighter-profile/Enrique%20Marin/7250/,Enrique Marin,http://www.sherdog.com/fighter/Enrique-Marin-27077
/fighter-profile/Marco%20Olano/96851/,Marco Olano,http://www.sherdog.com/fighter/Marco-Olano-102401
/fighter-profile/Jordan%20Leavitt/176447/,Jordan Leavitt,http://www.sherdog.com/fighter/Jordan-Leavitt-259871
/fighter-profile/Rodrigo%20Vargas/73052/,Rodrigo Vargas,http://www.sherdog.com/fighter/Rodrigo-Vargas-71577
/fighter-profile/James%20Llontop/143900/,James Llontop,http://www.sherdog.com/fighter/James-Llontop-191443
/fighter-profile/Chan%20Sung%20Jung/28162/,Chan Sung Jung,http://www.sherdog.com/fighter/Chan-Sung-Jung-36155
/fighter-profile/Cub%20Swanson/22949/,Cub Swanson,http://www.sherdog.com/fighter/Cub-Swanson-11002
/fighter-profile/Calvin%20Kattar/3998/,Calvin Kattar,http://www.sherdog.com/fighter/Calvin-Kattar-23782
/fighter-profile/Brian%20Ortega/66594/,Brian Ortega,http://www.sherdog.com/fighter/Brian-Ortega-65310
/fighter-profile/Tom%20Niinimaki/11616/,Tom Niinimaki,http://www.sherdog.com/fighter/Tom-Niinimaki-5639
/fighter-profile/Akira%20Corassani/43421/,Akira Corassani,http://www.sherdog.com/fighter/Akira-Corassani-22641
/fighter-profile/Diego%20Brandao/5287/,Diego Brandao,http://www.sherdog.com/fighter/Diego-Brandao-25097
/fighter-profile/Erik%20Koch/3612/,Erik Koch,http://www.sherdog.com/fighter/Erik-Koch-23390
/fighter-profile/Jonathan%20Brookins/35190/,Jonathan Brookins,http://www.sherdog.com/fighter/Jonathan-Brookins-17316
/fighter-profile/Pablo%20Garza/27543/,Pablo Garza,http://www.sherdog.com/fighter/Pablo-Garza-35448
/fighter-profile/Jason%20Young/35622/,Jason Young,http://www.sherdog.com/fighter/Jason-Young-17758
/fighter-profile/Josh%20Grispi/38218/,Josh Grispi,http://www.sherdog.com/fighter/Josh-Grispi-20416
/fighter-profile/Ottman%20Azaitar/134953/,Ottman Azaitar,http://www.sherdog.com/fighter/Ottman-Azaitar-173073
/fighter-profile/Genaro%20Valdez/160989/,Genaro Valdez,http://www.sherdog.com/fighter/Genaro-Valdez-227047
/fighter-profile/Melquizael%20Costa/132627/,Melquizael Costa,http://www.sherdog.com/fighter/Melquizael-Costa-168403
/fighter-profile/Nazim%20Sadykhov/178943/,Nazim Sadykhov,http://www.sherdog.com/fighter/Nazim-Sadykhov-264031
/fighter-profile/Shane%20Young/86692/,Shane Young,http://www.sherdog.com/fighter/Shane-Young-84215
/fighter-profile/Tom%20Nolan/171325/,Tom Nolan,http://www.sherdog.com/fighter/Tom-Nolan-244655
/fighter-profile/Don%20Madge/88736/,Don Madge,http://www.sherdog.com/fighter/Don-Madge-86651
/fighter-profile/Nik%20Lentz/26960/,Nik Lentz,http://www.sherdog.com/fighter/Nik-Lentz-15058
/fighter-profile/Phillipe%20Nover/13385/,Phillipe Nover,http://www.sherdog.com/fighter/Phillipe-Nover-7415
/fighter-profile/Manny%20Gamburyan/11163/,Manny Gamburyan,http://www.sherdog.com/fighter/Manny-Gamburyan-5185
/fighter-profile/Jesse%20Sanders/33999/,Jesse Sanders,http://www.sherdog.com/fighter/Jesse-Sanders-16098
/fighter-profile/Abubakar%20Vagaev/134125/,Abubakar Vagaev,http://www.sherdog.com/fighter/Abubakar-Vagaev-171149
/fighter-profile/Joaquim%20Silva/122324/,Joaquim Silva,http://www.sherdog.com/fighter/Joaquim-Silva-146291
/fighter-profile/Steve%20Kennedy/17241/,Steve Kennedy,http://www.sherdog.com/fighter/Steve-Kennedy-31092
/fighter-profile/Josh%20Thomson/2374/,Josh Thomson,http://www.sherdog.com/fighter/Josh-Thomson-2394
/fighter-profile/Chuck%20ONeil/33763/,Chuck ONeil,http://www.sherdog.com/fighter/Chuck-ONeil-15855
/fighter-profile/Ryan%20McGillivray/36392/,Ryan McGillivray,http://www.sherdog.com/fighter/Ryan-McGillivray-18533
/fighter-profile/Chase%20Hooper/172208/,Chase Hooper,http://www.sherdog.com/fighter/Chase-Hooper-249301
/fighter-profile/Jesse%20Butler/156796/,Jesse Butler,http://www.sherdog.com/fighter/Jesse-Butler-217941
/fighter-profile/Nikolas%20Motta/99626/,Nikolas Motta,http://www.sherdog.com/fighter/Nikolas-Motta-103887
/fighter-profile/Erick%20Gonzalez/127940/,Erick Gonzalez,http://www.sherdog.com/fighter/Erick-Gonzalez-158233
/fighter-profile/Steve%20Lopez/15303/,Steve Lopez,http://www.sherdog.com/fighter/Steve-Lopez-29129
/fighter-profile/David%20Baron/2839/,David Baron,http://www.sherdog.com/fighter/David-Baron-2860
/fighter-profile/Jonathan%20Pearce/140094/,Jonathan Pearce,http://www.sherdog.com/fighter/Jonathan-Pearce-183541
/fighter-profile/Chris%20Gruetzemacher/29094/,Chris Gruetzemacher,http://www.sherdog.com/fighter/Chris-Gruetzemacher-36924
/fighter-profile/Curt%20Warburton/20750/,Curt Warburton,http://www.sherdog.com/fighter/Curt-Warburton-34623
/fighter-profile/Gabe%20Ruediger/11519/,Gabe Ruediger,http://www.sherdog.com/fighter/Gabe-Ruediger-5542
/fighter-profile/Jason%20Reinhardt/2327/,Jason Reinhardt,http://www.sherdog.com/fighter/Jason-Reinhardt-2347
/fighter-profile/Brandon%20Melendez/22473/,Brandon Melendez,http://www.sherdog.com/fighter/Brandon-Melendez-10515
/fighter-profile/Cole%20Miller/25049/,Cole Miller,http://www.sherdog.com/fighter/Cole-Miller-13133
/fighter-profile/Ryan%20Couture/51777/,Ryan Couture,http://www.sherdog.com/fighter/Ryan-Couture-51228
/fighter-profile/Andy%20Ogle/46099/,Andy Ogle,http://www.sherdog.com/fighter/Andy-Ogle-42659
/fighter-profile/Dakota%20Cochrane/48684/,Dakota Cochrane,http://www.sherdog.com/fighter/Dakota-Cochrane-48554
/fighter-profile/Daniel%20Pineda/42354/,Daniel Pineda,http://www.sherdog.com/fighter/Daniel-Pineda-21564
/fighter-profile/John%20Cofer/19653/,John Cofer,http://www.sherdog.com/fighter/John-Cofer-33523
/fighter-profile/Cristiano%20Marcello/9519/,Cristiano Marcello,http://www.sherdog.com/fighter/Cristiano-Marcello-3530
/fighter-profile/Andre%20Fili/59405/,Andre Fili,http://www.sherdog.com/fighter/Andre-Fili-58385
/fighter-profile/Lucas%20Martins/95701/,Lucas Martins,http://www.sherdog.com/fighter/Lucas-Martins-100031
/fighter-profile/Jeff%20Smith/56141/,Jeff Smith,http://www.sherdog.com/fighter/Jeff-Smith-55432
/fighter-profile/Paul%20Sass/3750/,Paul Sass,http://www.sherdog.com/fighter/Paul-Sass-23531
/fighter-profile/Shamar%20Bailey/38541/,Shamar Bailey,http://www.sherdog.com/fighter/Shamar-Bailey-20744
/fighter-profile/Thiago%20Tavares/10632/,Thiago Tavares,http://www.sherdog.com/fighter/Thiago-Tavares-4647
/fighter-profile/Martin%20Sano/74246/,Martin Sano,http://www.sherdog.com/fighter/Martin-Sano-72698
/fighter-profile/Cody%20Pfister/48626/,Cody Pfister,http://www.sherdog.com/fighter/Cody-Pfister-48481
/fighter-profile/Javier%20Torres/54400/,Javier Torres,http://www.sherdog.com/fighter/Javier-Torres-53739
/fighter-profile/Jason%20Gilliam/22703/,Jason Gilliam,http://www.sherdog.com/fighter/Jason-Gilliam-10754
/fighter-profile/Ronald%20Jhun/516/,Ronald Jhun,http://www.sherdog.com/fighter/Ronald-Jhun-524
/fighter-profile/Ben%20Earwood/264/,Ben Earwood,http://www.sherdog.com/fighter/Ben-Earwood-266
/fighter-profile/John%20Kolosci/21039/,John Kolosci,http://www.sherdog.com/fighter/John-Kolosci-9062
/fighter-profile/Troy%20Mandaloniz/24028/,Troy Mandaloniz,http://www.sherdog.com/fighter/Troy-Mandaloniz-12096
/fighter-profile/Dorian%20Price/21750/,Dorian Price,http://www.sherdog.com/fighter/Dorian-Price-9786
/fighter-profile/Dave%20Roberts/218/,Dave Roberts,http://www.sherdog.com/fighter/Dave-Roberts-220
/fighter-profile/Yusaku%20Kinoshita/237869/,Yusaku Kinoshita,http://www.sherdog.com/fighter/Yusaku-Kinoshita-382723
/fighter-profile/Mehdi%20Baghdad/40435/,Mehdi Baghdad,http://www.sherdog.com/fighter/Mehdi-Baghdad-41993
/fighter-profile/Mike%20Dolce/35377/,Mike Dolce,http://www.sherdog.com/fighter/Mike-Dolce-17509
/fighter-profile/Marcin%20Wrzosek/87722/,Marcin Wrzosek,http://www.sherdog.com/fighter/Marcin-Wrzosek-85623
/fighter-profile/Leonardo%20dos%20Santos/59617/,Leonardo dos Santos,http://www.sherdog.com/fighter/Leonardo-dos-Santos-58606
/fighter-profile/Ian%20Stephens/66675/,Ian Stephens,http://www.sherdog.com/fighter/Ian-Stephens-65370
/fighter-profile/Jess%20Liaudin/9358/,Jess Liaudin,http://www.sherdog.com/fighter/Jess-Liaudin-3368
/fighter-profile/Devonte%20Smith/91072/,Devonte Smith,http://www.sherdog.com/fighter/Devonte-Smith-89163
/fighter-profile/Manuel%20Rodriguez/46518/,Manuel Rodriguez,http://www.sherdog.com/fighter/Manuel-Rodriguez-46484
/fighter-profile/Genki%20Sudo/1214/,Genki Sudo,http://www.sherdog.com/fighter/Genki-Sudo-1227
/fighter-profile/Alberto%20Crane/10749/,Alberto Crane,http://www.sherdog.com/fighter/Alberto-Crane-4767
/fighter-profile/Nate%20Mohr/14363/,Nate Mohr,http://www.sherdog.com/fighter/Nate-Mohr-8396
/fighter-profile/Junior%20Assuncao/22342/,Junior Assuncao,http://www.sherdog.com/fighter/Junior-Assuncao-10380
/fighter-profile/Justin%20Buchholz/35924/,Justin Buchholz,http://www.sherdog.com/fighter/Justin-Buchholz-18062
/fighter-profile/Joe%20Scarola/12160/,Joe Scarola,http://www.sherdog.com/fighter/Joe-Scarola-6184
/fighter-profile/Corey%20Hill/4080/,Corey Hill,http://www.sherdog.com/fighter/Corey-Hill-23864
/fighter-profile/Mikey%20Burnett/184/,Mikey Burnett,http://www.sherdog.com/fighter/Mikey-Burnett-186
/fighter-profile/Javier%20Vazquez/503/,Javier Vazquez,http://www.sherdog.com/fighter/Javier-Vazquez-511
/fighter-profile/Waylon%20Lowe/36598/,Waylon Lowe,http://www.sherdog.com/fighter/Waylon-Lowe-18744
/fighter-profile/Ronys%20Torres/38248/,Ronys Torres,http://www.sherdog.com/fighter/Ronys-Torres-20447
/fighter-profile/Rick%20Davis/10814/,Rick Davis,http://www.sherdog.com/fighter/Rick-Davis-4832
/fighter-profile/Kevin%20Nowaczyk/6058/,Kevin Nowaczyk,http://www.sherdog.com/fighter/Kevin-Nowaczyk-25875
/fighter-profile/Albert%20Cheng/64737/,Albert Cheng,http://www.sherdog.com/fighter/Albert-Cheng-63422
/fighter-profile/Andre%20Winner/34917/,Andre Winner,http://www.sherdog.com/fighter/Andre-Winner-17034
/fighter-profile/Richie%20Whitson/3085/,Richie Whitson,http://www.sherdog.com/fighter/Richie-Whitson-22853
/fighter-profile/Chris%20Tickle/3187/,Chris Tickle,http://www.sherdog.com/fighter/Chris-Tickle-22955
/fighter-profile/Kajan%20Johnson/11592/,Kajan Johnson,http://www.sherdog.com/fighter/Kajan-Johnson-5615
/fighter-profile/Alessandro%20Ricci/76041/,Alessandro Ricci,http://www.sherdog.com/fighter/Alessandro-Ricci-74266
/fighter-profile/Darrell%20Horcher/48027/,Darrell Horcher,http://www.sherdog.com/fighter/Darrell-Horcher-47899
/fighter-profile/Herbert%20Burns/124408/,Herbert Burns,http://www.sherdog.com/fighter/Herbert-Burns-152211
/fighter-profile/Marcus%20Aurelio/10815/,Marcus Aurelio,http://www.sherdog.com/fighter/Marcus-Aurelio-4833
/fighter-profile/Per%20Eklund/9695/,Per Eklund,http://www.sherdog.com/fighter/Per-Eklund-3707
/fighter-profile/Mike%20de%20la%20Torre/35778/,Mike de la Torre,http://www.sherdog.com/fighter/Mike-de-la-Torre-17915
/fighter-profile/Joe%20Brammer/34899/,Joe Brammer,http://www.sherdog.com/fighter/Joe-Brammer-17016
/fighter-profile/Douglas%20Evans/36046/,Douglas Evans,http://www.sherdog.com/fighter/Douglas-Evans-18184
/fighter-profile/Roger%20Bowling/3279/,Roger Bowling,http://www.sherdog.com/fighter/Roger-Bowling-23052
/fighter-profile/George%20Roop/34311/,George Roop,http://www.sherdog.com/fighter/George-Roop-16415
/fighter-profile/Roman%20Mitichyan/12501/,Roman Mitichyan,http://www.sherdog.com/fighter/Roman-Mitichyan-6525
/fighter-profile/Billy%20Miles/14810/,Billy Miles,http://www.sherdog.com/fighter/Billy-Miles-8845
/fighter-profile/Richie%20Hightower/22308/,Richie Hightower,http://www.sherdog.com/fighter/Richie-Hightower-10346
/fighter-profile/Jared%20Rollins/11758/,Jared Rollins,http://www.sherdog.com/fighter/Jared-Rollins-5781
/fighter-profile/Robbie%20Peralta/42132/,Robbie Peralta,http://www.sherdog.com/fighter/Robbie-Peralta-21339
/fighter-profile/Dennis%20Bermudez/58854/,Dennis Bermudez,http://www.sherdog.com/fighter/Dennis-Bermudez-58065
/fighter-profile/Tatsuya%20Kawajiri/1312/,Tatsuya Kawajiri,http://www.sherdog.com/fighter/Tatsuya-Kawajiri-1326
/fighter-profile/Chad%20Mendes/30500/,Chad Mendes,http://www.sherdog.com/fighter/Chad-Mendes-38393
/fighter-profile/Shannon%20Gugerty/22948/,Shannon Gugerty,http://www.sherdog.com/fighter/Shannon-Gugerty-11001
/fighter-profile/Samy%20Schiavo/10024/,Samy Schiavo,http://www.sherdog.com/fighter/Samy-Schiavo-4038
/fighter-profile/Justin%20James/1910/,Justin James,http://www.sherdog.com/fighter/Justin-James-1926
/fighter-profile/Edward%20Faaloloto/55801/,Edward Faaloloto,http://www.sherdog.com/fighter/Edward-Faaloloto-55070
/fighter-profile/Brian%20Cobb/11716/,Brian Cobb,http://www.sherdog.com/fighter/Brian-Cobb-5739
/fighter-profile/Matt%20Grice/26443/,Matt Grice,http://www.sherdog.com/fighter/Matt-Grice-14539
/fighter-profile/Bart%20Palaszewski/9485/,Bart Palaszewski,http://www.sherdog.com/fighter/Bart-Palaszewski-3496
/fighter-profile/David%20Lee/12917/,David Lee,http://www.sherdog.com/fighter/David-Lee-6945
/fighter-profile/Zabit%20Magomedsharipov/102863/,Zabit Magomedsharipov,http://www.sherdog.com/fighter/Zabit-Magomedsharipov-114261
/fighter-profile/Josh%20Emmett/87983/,Josh Emmett,http://www.sherdog.com/fighter/Josh-Emmett-85885
/fighter-profile/Doo%20Ho%20Choi/57497/,Doo Ho Choi,http://www.sherdog.com/fighter/Doo-Ho-Choi-56689
/fighter-profile/Renan%20Barao/3383/,Renan Barao,http://www.sherdog.com/fighter/Renan-Barao-23156
/fighter-profile/Rony%20Mariano%20Bezerra/30450/,Rony Mariano Bezerra,http://www.sherdog.com/fighter/Rony-Mariano-Bezerra-38190
/fighter-profile/Estevan%20Payan/5145/,Estevan Payan,http://www.sherdog.com/fighter/Estevan-Payan-24952
/fighter-profile/Daniel%20Downes/40065/,Daniel Downes,http://www.sherdog.com/fighter/Daniel-Downes-41666
/fighter-profile/John%20Gunther/88229/,John Gunther,http://www.sherdog.com/fighter/John-Gunther-86098
/fighter-profile/Teemu%20Packalen/92035/,Teemu Packalen,http://www.sherdog.com/fighter/Teemu-Packalen-92415
/fighter-profile/Francisco%20Trevino/30041/,Francisco Trevino,http://www.sherdog.com/fighter/Francisco-Trevino-38029
/fighter-profile/Kevin%20Croom/68703/,Kevin Croom,http://www.sherdog.com/fighter/Kevin-Croom-67191
/fighter-profile/Teruto%20Ishihara/81003/,Teruto Ishihara,http://www.sherdog.com/fighter/Teruto-Ishihara-78898
/fighter-profile/Fernando%20Bruno/5675/,Fernando Bruno,http://www.sherdog.com/fighter/Fernando-Bruno-25491
/fighter-profile/Joe%20Veres/13299/,Joe Veres,http://www.sherdog.com/fighter/Joe-Veres-7329
/fighter-profile/Wayne%20Weems/22718/,Wayne Weems,http://www.sherdog.com/fighter/Wayne-Weems-10769
/fighter-profile/Dean%20Amasinger/38324/,Dean Amasinger,http://www.sherdog.com/fighter/Dean-Amasinger-20524
/fighter-profile/Ray%20Elbe/11888/,Ray Elbe,http://www.sherdog.com/fighter/Ray-Elbe-5911
/fighter-profile/Paul%20Georgieff/23348/,Paul Georgieff,http://www.sherdog.com/fighter/Paul-Georgieff-11408
/fighter-profile/Lewis%20Gonzalez/86439/,Lewis Gonzalez,http://www.sherdog.com/fighter/Lewis-Gonzalez-84278
/fighter-profile/Josh%20Quinlan/192450/,Josh Quinlan,http://www.sherdog.com/fighter/Josh-Quinlan-290925
/fighter-profile/Nueraji%20Taiyilake/236331/,Nueraji Taiyilake,http://www.sherdog.com/fighter/Nueraji-Taiyilake-380968
/fighter-profile/Charlie%20Campbell/190271/,Charlie Campbell,http://www.sherdog.com/fighter/Charlie-Campbell-286213
/fighter-profile/Reza%20Madadi/36769/,Reza Madadi,http://www.sherdog.com/fighter/Reza-Madadi-18921
/fighter-profile/Naoyuki%20Kotani/386/,Naoyuki Kotani,http://www.sherdog.com/fighter/Naoyuki-Kotani-393
/fighter-profile/Julien%20Leblanc/129102/,Julien Leblanc,http://www.sherdog.com/fighter/Julien-Leblanc-161413
/fighter-profile/Charles%20Jourdain/153249/,Charles Jourdain,http://www.sherdog.com/fighter/Charles-Jourdain-210843
/fighter-profile/Mike%20Santiago/67597/,Mike Santiago,http://www.sherdog.com/fighter/Mike-Santiago-66110
/fighter-profile/Felipe%20Silva/113044/,Felipe Silva,http://www.sherdog.com/fighter/Felipe-Silva-128357
/fighter-profile/Alan%20Patrick/17245/,Alan Patrick,http://www.sherdog.com/fighter/Alan-Patrick-31096
/fighter-profile/Anthony%20Christodoulou/54391/,Anthony Christodoulou,http://www.sherdog.com/fighter/Anthony-Christodoulou-53712
/fighter-profile/Marcin%20Bandel/56459/,Marcin Bandel,http://www.sherdog.com/fighter/Marcin-Bandel-55705
/fighter-profile/Michel%20Quinones/77463/,Michel Quinones,http://www.sherdog.com/fighter/Michel-Quinones-75509
/fighter-profile/Ilia%20Topuria/149195/,Ilia Topuria,http://www.sherdog.com/fighter/Ilia-Topuria-202445
/fighter-profile/David%20Teymur/130383/,David Teymur,http://www.sherdog.com/fighter/David-Teymur-163937
/fighter-profile/Eric%20Wisely/5508/,Eric Wisely,http://www.sherdog.com/fighter/Eric-Wisely-25320
/fighter-profile/Lerone%20Murphy/152749/,Lerone Murphy,http://www.sherdog.com/fighter/Lerone-Murphy-209721
/fighter-profile/Sodiq%20Yusuff/124477/,Sodiq Yusuff,http://www.sherdog.com/fighter/Sodiq-Yusuff-152359
/fighter-profile/Bryce%20Mitchell/124212/,Bryce Mitchell,http://www.sherdog.com/fighter/Bryce-Mitchell-151837
/fighter-profile/Giga%20Chikadze/154715/,Giga Chikadze,http://www.sherdog.com/fighter/Giga-Chikadze-213745
/fighter-profile/Shane%20Burgos/77955/,Shane Burgos,http://www.sherdog.com/fighter/Shane-Burgos-76052
/fighter-profile/Makwan%20Amirkhani/70999/,Makwan Amirkhani,http://www.sherdog.com/fighter/Makwan-Amirkhani-69406
/fighter-profile/Mike%20Lullo/29050/,Mike Lullo,http://www.sherdog.com/fighter/Mike-Lullo-36885
/fighter-profile/Dan%20Lauzon/34452/,Dan Lauzon,http://www.sherdog.com/fighter/Dan-Lauzon-16556
/fighter-profile/Junie%20Allen%20Browning/8212/,Junie Allen Browning,http://www.sherdog.com/fighter/Junie-Allen-Browning-28041
/fighter-profile/Shane%20Nelson/23202/,Shane Nelson,http://www.sherdog.com/fighter/Shane-Nelson-11262
/fighter-profile/Ido%20Pariente/1908/,Ido Pariente,http://www.sherdog.com/fighter/Ido-Pariente-1924
/fighter-profile/Roman%20Bogatov/168565/,Roman Bogatov,http://www.sherdog.com/fighter/Roman-Bogatov-241395
/fighter-profile/Tiequan%20Zhang/34869/,Tiequan Zhang,http://www.sherdog.com/fighter/Tiequan-Zhang-16984
/fighter-profile/Richard%20Harris/282528/,Richard Harris,http://www.sherdog.com/fighter/Richard-Harris-429363
/fighter-profile/Mark%20Robinson/278/,Mark Robinson,http://www.sherdog.com/fighter/Mark-Robinson-280
/fighter-profile/Tim%20Lajcik/221/,Tim Lajcik,http://www.sherdog.com/fighter/Tim-Lajcik-223
/fighter-profile/Steve%20Judson/231/,Steve Judson,http://www.sherdog.com/fighter/Steve-Judson-233
/fighter-profile/Dave%20Beneteau/56/,Dave Beneteau,http://www.sherdog.com/fighter/Dave-Beneteau-56
/fighter-profile/Marcus%20Bossett/54/,Marcus Bossett,http://www.sherdog.com/fighter/Marcus-Bossett-54
/fighter-profile/Anthony%20Macias/53/,Anthony Macias,http://www.sherdog.com/fighter/Anthony-Macias-53
/fighter-profile/Bas%20Rutten/212/,Bas Rutten,http://www.sherdog.com/fighter/Bas-Rutten-214
